"","occurrenceID","bibliographicCitation","materialSampleID","eventDate","decimalLatitude","decimalLongitude","scientificName","organismQuantity","organismQuantityType","sampleSizeValue","sampleSizeUnit","associatedSequences","basisOfRecord","locationID","recordedBy","country","datasetID","occurrenceStatus","minimumDepthInMeters","maximumDepthInMeters","language","month","year","taxonID","scientificNameID","kingdom","phylum","class","order","family","genus"
"61","20-M22S1-12S-Alop-21",NA,"M22S1",2022-09-13,45.18092,-66.2488,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M22S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"62","20-M02S1-12S-Alop-21",NA,"M02S1",2022-09-12,45.18982,-66.3197,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M02S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"63","20-2B03S2-12S-Alop-21",NA,"2B03S2",2022-09-13,45.1418,-66.26,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B03S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"64","20-M11S1-12S-Alop-21",NA,"M11S1",2022-09-12,45.17898,-66.2943,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"65","20-2A12S3-12S-Alop-21",NA,"2A12S3",2022-09-13,45.15398,-66.2351,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A12S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"66","20-302S1-12S-Alop-21",NA,"302S1",2022-09-13,45.14597,-66.2425,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","302S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"67","20-2B02S2-12S-Alop-21",NA,"2B02S2",2022-09-13,45.14356,-66.2627,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B02S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"68","20-301S1-12S-Alop-21",NA,"301S1",2022-09-13,45.13879,-66.2569,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","301S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"69","20-2A10S3-12S-Alop-21",NA,"2A10S3",2022-09-13,45.15411,-66.2541,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A10S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"70","20-M07S1-12S-Alop-21",NA,"M07S1",2022-09-12,45.17169,-66.3081,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M07S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"71","20-M19S3-12S-Alop-21",NA,"M19S3",2022-09-12,45.19024,-66.2632,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"72","20-M04S2-12S-Alop-21",NA,"M04S2",2022-09-12,45.18288,-66.3191,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M04S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"73","20-301S2-12S-Alop-21",NA,"301S2",2022-09-13,45.13879,-66.2569,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","301S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"74","20-M32S3-12S-Alop-21",NA,"M32S3",2022-09-13,45.14379,-66.246,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M32S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"75","20-M11S3-12S-Alop-21",NA,"M11S3",2022-09-12,45.17898,-66.2943,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"76","20-M01S2-12S-Alop-21",NA,"M01S2",2022-09-12,45.19198,-66.3199,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M01S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"77","20-303S1-12S-Alop-21",NA,"303S1",2022-09-13,45.14245,-66.2506,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","303S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"78","20-M19S2-12S-Alop-21",NA,"M19S2",2022-09-12,45.19024,-66.2632,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"79","20-M11S2-12S-Alop-21",NA,"M11S2",2022-09-12,45.17898,-66.2943,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"80","20-M16S3-12S-Alop-21",NA,"M16S3",2022-09-12,45.19069,-66.2805,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M16S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"81","20-M08S2-12S-Alop-21",NA,"M08S2",2022-09-12,45.1694,-66.3028,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M08S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"82","20-303S2-12S-Alop-21",NA,"303S2",2022-09-13,45.14245,-66.2506,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","303S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"83","20-M01S1-12S-Alop-21",NA,"M01S1",2022-09-12,45.19198,-66.3199,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M01S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"84","20-2A12S2-12S-Alop-21",NA,"2A12S2",2022-09-13,45.15398,-66.2351,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A12S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"85","20-302S3-12S-Alop-21",NA,"302S3",2022-09-13,45.14597,-66.2425,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","302S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"86","20-2B03S1-12S-Alop-21",NA,"2B03S1",2022-09-13,45.1418,-66.26,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B03S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"87","20-M15S3-12S-Alop-21",NA,"M15S3",2022-09-12,45.18655,-66.2835,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M15S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"88","20-2A01S2-12S-Alop-21",NA,"2A01S2",2022-09-13,45.15794,-66.2578,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2A01S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"89","20-M08S3-12S-Alop-21",NA,"M08S3",2022-09-12,45.1694,-66.3028,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M08S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"90","20-M24S3-12S-Alop-21",NA,"M24S3",2022-09-13,45.17369,-66.2417,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M24S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"91","20-M01S3-12S-Alop-21",NA,"M01S3",2022-09-12,45.19198,-66.3199,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M01S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"92","20-M04S3-12S-Alop-21",NA,"M04S3",2022-09-12,45.18288,-66.3191,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M04S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"93","20-M15S1-12S-Alop-21",NA,"M15S1",2022-09-12,45.18655,-66.2835,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M15S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"94","20-M15S2-12S-Alop-21",NA,"M15S2",2022-09-12,45.18655,-66.2835,"Alopias vulpinus",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M15S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,105836,"urn:lsid:marinespecies.org:taxname:105836","Animalia","Chordata","Elasmobranchii","Lamniformes","Alopiidae","Alopias"
"95","20-M15S3-12S-Alos-11",NA,"M15S3",2022-09-12,45.18655,-66.2835,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M15S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"96","20-M22S1-12S-Alos-11",NA,"M22S1",2022-09-13,45.18092,-66.2488,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M22S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"97","20-M15S2-12S-Alos-11",NA,"M15S2",2022-09-12,45.18655,-66.2835,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M15S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"98","20-302S1-12S-Alos-11",NA,"302S1",2022-09-13,45.14597,-66.2425,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","302S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"99","20-M11S1-12S-Alos-11",NA,"M11S1",2022-09-12,45.17898,-66.2943,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"100","20-M15S1-12S-Alos-11",NA,"M15S1",2022-09-12,45.18655,-66.2835,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M15S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"101","20-2B03S2-12S-Alos-11",NA,"2B03S2",2022-09-13,45.1418,-66.26,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B03S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"102","20-M11S2-12S-Alos-11",NA,"M11S2",2022-09-12,45.17898,-66.2943,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"103","20-M02S1-12S-Alos-11",NA,"M02S1",2022-09-12,45.18982,-66.3197,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M02S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"104","20-303S1-12S-Alos-11",NA,"303S1",2022-09-13,45.14245,-66.2506,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","303S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"105","20-M16S3-12S-Alos-11",NA,"M16S3",2022-09-12,45.19069,-66.2805,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M16S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"106","20-M08S3-12S-Alos-11",NA,"M08S3",2022-09-12,45.1694,-66.3028,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M08S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"107","20-M19S1-12S-Alos-11",NA,"M19S1",2022-09-12,45.19024,-66.2632,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M19S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"108","20-M22S2-12S-Alos-11",NA,"M22S2",2022-09-13,45.18092,-66.2488,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M22S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"109","20-301S2-12S-Alos-11",NA,"301S2",2022-09-13,45.13879,-66.2569,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","301S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"110","20-M06S3-12S-Alos-11",NA,"M06S3",2022-09-12,45.17537,-66.312,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M06S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"111","20-2B02S1-12S-Alos-11",NA,"2B02S1",2022-09-13,45.14356,-66.2627,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","2B02S1","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"112","20-M11S3-12S-Alos-11",NA,"M11S3",2022-09-12,45.17898,-66.2943,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M11S3","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
"113","20-M01S2-12S-Alos-11",NA,"M01S2",2022-09-12,45.19198,-66.3199,"Alosa aestivalis",0,"DNA sequence reads",NA,NA,"In progress for NCBI","materialSample","M01S2","Nick Jeffery | Ryan Stanley | Andrew Cooper","Canada","DFO-MCT-Musq-2020","absent",0.5,0.5,"en",9,2022,158667,"urn:lsid:marinespecies.org:taxname:158667","Animalia","Chordata","Teleostei","Clupeiformes","Alosidae","Alosa"
